region,province,municipality_city,housing_units,strong_ratio,light_ratio,salvage_ratio,total_population,hospital,rural_health_unit,barangay_health_station,municipal_health_office,birthing_home,number_of_evacuation_center,drr_adoption_pct,deaths_per_100k,missing_per_100k,affected_per_100k,housing_resilience_score,health_access_index,evacuation_capacity,population_pressure,disaster_intensity_municipal,vulnerability_index,impact_score,risk_class
REGION X,MISAMIS OCCIDENTAL,JIMENEZ,6307,0.5138734739178691,0.4842238782305375,1.5855398763278897e-4,27654,1,1,5,0,1,0,85.7,0.6,0,219.2,0.7559854130331378,8,0,4.384651973997146,4.123636209039712,4.597950519915652,3.198309483380394,Low
REGION X,MISAMIS OCCIDENTAL,LOPEZ JAENA,5803,0.3174220230915044,0.6765466138204377,0.001033947957952783,25055,1,1,6,0,0,1,85.7,0.6,0,219.2,0.6556953300017232,8,0.039912193175014966,4.317594347751164,4.026616783025479,4.627588927313153,3.1493954434001608,Low
REGION X,MISAMIS OCCIDENTAL,OROQUIETA,16340,0.4748470012239902,0.5205018359853121,0.0025091799265605876,70757,2,1,14,0,2,9,85.7,0.6,0,219.2,0.7350979192166462,19,0.12719589581242843,4.3302937576499385,5.053208624532098,4.510348265815329,3.1586588110182663,Low
REGION X,MISAMIS OCCIDENTAL,OZAMIZ,29626,0.431006548302167,0.5635927901167893,0.0037129548369675284,141828,6,1,21,0,5,6,85.7,0.6,0,219.2,0.7128029433605616,33,0.04230476351637195,4.787281441976642,5.745365600242702,4.942849151716119,3.492000671042273,High
REGION X,MISAMIS OCCIDENTAL,PANAON,2406,0.4630091438071488,0.5324189526184538,0.0012468827930174563,10209,0,1,3,0,0,4,85.7,0.6,0,219.2,0.7292186201163757,4,0.39181114702713293,4.243142144638404,3.154417599173531,4.463487840549248,3.0950875556393393,Low
REGION X,MISAMIS OCCIDENTAL,PLARIDEL,9151,0.3926346847339089,0.6013550431646815,0.0044803846574144905,38900,1,1,8,0,0,4,85.7,0.6,0,219.2,0.6933122063162496,10,0.10282776349614396,4.250901540815211,4.460169847140419,4.509890313488465,3.1007475146337504,Low
REGION X,MISAMIS OCCIDENTAL,SAPANG DALAGA,4545,0.22706270627062705,0.7678767876787679,0.004840484048404841,19983,0,1,4,0,0,32,85.7,0.6,0,219.2,0.611001100110011,5,1.6013611569834358,4.3966996699669965,3.804941765729043,4.622812250900738,3.207097469405686,Low
REGION X,MISAMIS OCCIDENTAL,SINACABAN,4088,0.3921232876712329,0.586105675146771,0.01761252446183953,18391,0,1,4,0,0,3,85.7,0.6,0,219.2,0.6851761252446185,5,0.1631232668152901,4.498776908023483,3.723846373084294,4.77986849490525,3.2815559670126735,High
REGION X,MISAMIS OCCIDENTAL,TANGUB,12868,0.35304631644389184,0.6437674852346907,0.001554243083618278,63011,1,1,13,0,0,9,85.7,0.6,0,219.2,0.6749300590612373,15,0.14283220390090617,4.896720547093565,4.938051540244226,5.151091370488932,3.5718291568203666,High
REGION X,MISAMIS OCCIDENTAL,TUDELA,6468,0.40522572665429807,0.5926097711811997,0.0013914656771799629,28932,0,1,7,0,0,3,85.7,0.6,0,219.2,0.7015306122448979,8,0.10369141435089174,4.4730983302411875,4.168098862317423,4.731544030176894,3.262825167093343,High
REGION X,MISAMIS ORIENTAL,ALUBIJID,7627,0.32437393470565096,0.661990297626852,0.0032778287662252525,29724,0,1,16,0,0,1,85.7,0.6,0,219.2,0.655369083519077,17,0.03364284753061499,3.8972072898911763,4.194692817463378,4.173088492045665,2.842751285136836,Low
REGION X,MISAMIS ORIENTAL,BALINGASAG,14514,0.4686509576960176,0.5220476781038997,0.002687060768912774,67059,1,1,30,0,0,3,85.7,0.6,0,219.2,0.7296747967479675,32,0.04473672437704111,4.6202976436544025,4.999882233274913,4.762591598001383,3.3701971917896127,High
REGION X,MISAMIS ORIENTAL,BALINGOAN,2243,0.41506910387873386,0.5702184574230941,0.007133303611234953,11051,0,1,0,0,0,4,85.7,0.6,0,219.2,0.7001783325902808,1,0.3619581938286128,4.926883637984842,3.2304129357237925,5.190631341804333,3.5938311082221532,High
REGION X,MISAMIS ORIENTAL,BINUANGAN,1523,0.4392646093237032,0.5495732107682206,0.007879185817465528,7515,0,1,3,0,0,2,85.7,0.6,0,219.2,0.7140512147078135,4,0.2661343978709248,4.934340118187787,2.86322721121517,5.1811106046401925,3.599270110333871,High
REGION X,MISAMIS ORIENTAL,CAGAYAN DE ORO,158021,0.6823143759373754,0.30819954309870207,0.0037463375121028217,675950,12,27,33,0,16,100,85.7,0.6,0,219.2,0.8364141474867265,88,0.14793993638582736,4.277596015719429,7.304339804519023,4.086213982777802,3.120219343355014,Low
REGION X,MISAMIS ORIENTAL,EL SALVADOR,11769,0.4327470473277254,0.5565468603959555,0.003908573370719687,50204,0,1,15,0,1,2,85.7,0.6,0,219.2,0.7110204775257032,17,0.039837463150346586,4.2657829892089385,4.712663952647151,4.485508281902527,3.111602532958205,Low
REGION X,MISAMIS ORIENTAL,CLAVERIA,10985,0.2761948111060537,0.7108784706417842,0.002913063268092854,48906,0,1,24,0,0,1,85.7,0.6,0,219.2,0.6316340464269459,25,0.0204473888684415,4.45207100591716,4.6867076651646276,4.721793071033902,3.2474871445559823,High
REGION X,MISAMIS ORIENTAL,GINGOOG,26307,0.3684190519633558,0.61382901889231,0.009921313718782073,124648,3,1,79,0,2,17,85.7,0.6,0,219.2,0.6753335614095108,85,0.13638405750593674,4.7382065609913715,5.6166849266812315,4.720447285629364,3.4562038374094612,High
REGION X,MISAMIS ORIENTAL,GITAGUM,3852,0.41147455867082033,0.5825545171339563,0.001557632398753894,16373,0,1,10,0,0,1,85.7,0.6,0,219.2,0.7027518172377984,11,0.06107616197398156,4.250519210799585,3.6105895884814743,4.49984190097167,3.1004686305348503,Low
REGION X,MISAMIS ORIENTAL,INITAO,7361,0.39274555087623964,0.5981524249422633,0.0033962776796630893,32370,1,1,15,0,1,1,85.7,0.6,0,219.2,0.6918217633473713,18,0.03089280197713933,4.397500339627768,4.278737028757026,4.6332931859018185,3.2076815042126188,High
REGION X,MISAMIS ORIENTAL,JASAAN,11933,0.5105170535489818,0.48018101064275537,0.0031006452694209334,54478,0,1,15,0,1,1,85.7,0.6,0,219.2,0.7506075588703595,17,0.018356033628253606,4.565323053716584,4.79366137142237,4.74739852231302,3.3300969162407674,High
REGION X,MISAMIS ORIENTAL,KINOGUITAN,2984,0.35254691689008044,0.6457774798927614,6.702412868632708e-4,14391,0,1,10,0,0,1,85.7,0.6,0,219.2,0.6754356568364611,11,0.06948787436592314,4.822721179624665,3.4852755666024686,5.098592078022837,3.517851582284575,High
REGION X,MISAMIS ORIENTAL,LAGONGLONG,4474,0.4414394278050961,0.5422440768886903,0.002905677246312025,21659,0,1,10,0,0,1,85.7,0.6,0,219.2,0.7125614662494413,11,0.046170183295627686,4.841081805990165,3.8837568964984586,5.081960807597669,3.5312444275488826,High
REGION X,MISAMIS ORIENTAL,LAGUINDINGAN,5604,0.5110635260528195,0.48162027123483225,3.5688793718772306e-4,24405,0,1,10,0,0,3,85.7,0.6,0,219.2,0.7518736616702356,11,0.1229256299938537,4.354925053533191,4.000806294986418,4.549610478427141,3.176625689046111,Low
REGION X,MISAMIS ORIENTAL,LIBERTAD,2707,0.42223864056150723,0.5663095677872183,0.001847063169560399,12354,0,1,9,0,0,3,85.7,0.6,0,219.2,0.7053934244551163,10,0.24283632831471588,4.563723679349834,3.337692708142141,4.797945401465741,3.3289302799296103,High
REGION X,MISAMIS ORIENTAL,LUGAIT,4372,0.4691216834400732,0.5198993595608418,0.004574565416285453,19758,0,1,8,0,1,2,85.7,0.6,0,219.2,0.7290713632204942,10,0.10122482032594392,4.519213174748399,3.793871792002645,4.742520114346112,3.2964628526808655,High
REGION X,MISAMIS ORIENTAL,MAGSAYSAY,6970,0.306025824964132,0.6688665710186513,0.021233859397417502,34605,0,1,15,0,0,1,85.7,0.6,0,219.2,0.6404591104734576,16,0.028897558156335792,4.964849354375897,4.344607567581228,5.259972726262947,3.6215245515095456,High
REGION X,MISAMIS ORIENTAL,MANTICAO,6384,0.39865288220551376,0.5892857142857143,0.0036027568922305762,28422,1,1,12,0,0,16,85.7,0.6,0,219.2,0.693295739348371,14,0.5629441981563578,4.452067669172933,4.150591868537021,4.654156612559177,3.2474847106249043,High
REGION X,MISAMIS ORIENTAL,MEDINA,7060,0.46983002832861187,0.5181303116147309,0.00594900849858357,32907,0,1,12,0,1,2,85.7,0.6,0,219.2,0.7288951841359773,14,0.06077734220682529,4.661048158640226,4.294964156378602,4.872649603375738,3.399921958841758,High
REGION X,MISAMIS ORIENTAL,NAAWAN,4663,0.38730431052970193,0.5530774179712631,0.054900278790478235,21213,0,1,9,0,0,1,85.7,0.6,0,219.2,0.6638430195153335,10,0.04714090416254184,4.549217242118807,3.8633824840616713,4.842616527214299,3.318348807091811,High
REGION X,MISAMIS ORIENTAL,OPOL,13978,0.573973386750608,0.4200171698383174,0.0012877378738016883,61503,0,1,14,0,2,1,85.7,0.6,0,219.2,0.7839819716697667,17,0.016259369461652275,4.399985691801402,4.914003931247178,4.5488870745101515,3.2094944019006486,Low
REGION X,MISAMIS ORIENTAL,SALAY,6141,0.39960918417195895,0.594365738479075,9.770395701025891e-4,28705,1,2,17,0,0,1,85.7,0.6,0,219.2,0.6967920534114964,20,0.03483713638738896,4.674320143299137,4.160344358926291,4.896994534868019,3.4096029813378665,High
REGION X,MISAMIS ORIENTAL,SUGBONGCOGON,1895,0.40686015831134564,0.59155672823219,5.277044854881266e-4,9226,0,1,6,0,0,2,85.7,0.6,0,219.2,0.7026385224274406,7,0.21677866897897247,4.868601583113456,3.057708828156155,5.119563490220553,3.5513182588759555,High
REGION X,MISAMIS ORIENTAL,TAGOLOAN,16661,0.4656983374347278,0.5239181321649361,0.005701938659144109,73150,1,1,10,0,1,1,85.7,0.6,0,219.2,0.7276574035171959,13,0.01367053998632946,4.390492767540964,5.086260257893244,4.611532638337023,3.2025699504579284,Low
REGION X,MISAMIS ORIENTAL,TALISAYAN,5310,0.4001883239171375,0.5854990583804143,0.011864406779661017,24505,1,1,7,0,0,2,85.7,0.6,0,219.2,0.6929378531073447,9,0.08161599673536013,4.614877589453861,4.0048207590039535,4.879991171229672,3.366243625838921,High
REGION X,MISAMIS ORIENTAL,VILLANUEVA,8518,0.5738436252641466,0.41782108476168117,0.0038741488612350316,39378,0,1,12,0,0,1,85.7,0.6,0,219.2,0.7827541676449872,13,0.025394890548021735,4.622916177506457,4.472242542498946,4.787744967425557,3.372107236577943,High
REGION XI,COMPOSTELA VALLEY,COMPOSTELA,18791,0.4618168272045128,0.5224841679527433,0.007716460007450375,87474,0,1,17,0,1,24,100,0.4,0,430.5,0.7230589111808845,19,0.27436724055147815,4.655100846149753,5.934696996282897,4.83406566712171,3.1727061162068075,High
REGION XI,COMPOSTELA VALLEY,LAAK,17401,0.286880064364117,0.700534452042986,0.007413367047870812,73874,1,1,38,0,0,1,100,0.4,0,430.5,0.63714729038561,40,0.01353656225464981,4.245388196080685,5.766203336385016,4.451959840538182,2.8934645114118047,Low
REGION XI,COMPOSTELA VALLEY,MABINI,9618,0.4024745269286754,0.5906633395716365,3.1191515907673113e-4,41102,0,1,11,0,0,16,100,0.4,0,430.5,0.6978061967144937,12,0.38927546104812416,4.273445622790601,5.182393016215386,4.494505854347672,2.9125871839960524,Low
REGION XI,COMPOSTELA VALLEY,MACO,18666,0.44508732454730526,0.5387870995392693,0.0012321868638165649,81277,0,1,32,0,0,2,100,0.4,0,430.5,0.71448087431694,33,0.024607207451062416,4.354280510018215,5.861420190557424,4.50977123788757,2.967680585747394,Low
REGION XI,COMPOSTELA VALLEY,MARAGUSAN,14022,0.4748252745685352,0.5068463842533162,0.005634003708458137,60842,1,1,25,0,0,25,100,0.4,0,430.5,0.7282484666951933,27,0.410900364879524,4.3390386535444305,5.572793287886334,4.469387854058732,2.9572924259942663,Low
REGION XI,COMPOSTELA VALLEY,MAWAB,8272,0.5124516441005803,0.4709864603481625,0.0026595744680851063,37065,1,1,11,0,0,19,100,0.4,0,430.5,0.7479448742746615,13,0.5126129772022123,4.4807785299806575,5.079620694444187,4.636722328740121,3.053895912737537,High
REGION XI,COMPOSTELA VALLEY,MONKAYO,21308,0.37413178149052,0.5550966773042989,0.03923409048244791,94908,0,1,23,0,1,1,100,0.4,0,430.5,0.6516801201426694,25,0.010536519576853375,4.454101745823165,6.016056110690635,4.70480072586434,3.0357142236497032,High
REGION XI,COMPOSTELA VALLEY,MONTEVISTA,9933,0.4155844155844156,0.5739454344105507,0.004429678848283499,43706,1,1,20,0,0,19,100,0.4,0,430.5,0.7025571327896909,22,0.43472292133803137,4.4000805396154234,5.243487055865747,4.573403991988165,2.99889581369368,Low
REGION XI,COMPOSTELA VALLEY,NABUNTURAN,18810,0.4935672514619883,0.4915470494417863,0.002073365231259968,82234,0,1,29,0,3,51,100,0.4,0,430.5,0.7393407761828814,33,0.6201814334703407,4.371823498139288,5.87309282383404,4.448969456545074,2.9796370927163687,Low
REGION XI,COMPOSTELA VALLEY,NEW BATAAN,11579,0.5201658174281026,0.46670696951377494,0.009327230330771224,47726,0,1,16,0,1,3,100,0.4,0,430.5,0.7535193021849901,18,0.06285881909231866,4.121772173762847,5.331032996296209,4.2931019762492815,2.8092134236199366,Low
REGION XI,COMPOSTELA VALLEY,PANTUKAN,19132,0.35155759983274093,0.6292598787371942,0.010192347898808279,85899,1,1,13,0,2,24,100,0.4,0,430.5,0.6661875392013381,17,0.27939789753082106,4.489807652101192,5.916576092380036,4.732972351828076,3.06004975385131,High
REGION XI,DAVAO DEL NORTE,ASUNCION,13700,0.37357664233576643,0.6134306569343065,0.0024817518248175185,59322,0,1,20,0,2,24,100,0.4,0,430.5,0.6802919708029197,23,0.4045716597552342,4.33007299270073,5.5475905384375075,4.524508725753394,2.951181837215471,Low
REGION XI,DAVAO DEL NORTE,BRAULIO E. DUJALI,5367,0.4958077138065959,0.49357182783678033,0.002422209800633501,30104,0,1,5,0,1,25,100,0.4,0,430.5,0.742593627724986,7,0.8304544246611746,5.6090926029439165,4.873043371524101,5.765169280537316,3.8229037341800334,High
REGION XI,DAVAO DEL NORTE,CARMEN,16611,0.4723978086809945,0.5160435855758233,0.003431461080007224,74679,2,1,20,0,2,12,100,0.4,0,430.5,0.7304196014689062,25,0.1606877435423613,4.495755824453675,5.777007567424685,4.654206963734859,3.064103759001077,High
REGION XI,DAVAO DEL NORTE,PANABO,41965,0.6284761110449184,0.36170618372453234,0.0013821041343977125,184599,5,1,40,0,10,24,100,0.4,0,430.5,0.8093292029071846,56,0.130011538524044,4.398880019063506,6.680148144435522,4.360644204777712,2.998077593203172,Low
REGION XI,DAVAO DEL NORTE,TAGUM,59296,0.6493861305990286,0.34140582838640043,0.001096195358877496,259444,6,1,30,0,7,7,100,0.4,0,430.5,0.8200890447922289,44,0.026980774271133653,4.375404749055585,7.020140837542036,4.38238846196707,2.982077911306842,Low
REGION XI,DAVAO DEL NORTE,ISLAND GARDEN SAMAL,25523,0.3423186929436195,0.6286486698272147,0.01097049719860518,104123,1,3,46,0,4,0,100,0.4,0,430.5,0.6566430278572268,54,0,4.079575285037025,6.108505100525968,4.213426376172341,2.7804539334670983,Low
REGION XI,DAVAO DEL NORTE,KAPALONG,17150,0.4125947521865889,0.5770262390670554,0.006122448979591836,76334,2,1,14,0,1,28,100,0.4,0,430.5,0.7011078717201167,18,0.36680902350197814,4.4509620991253644,5.798859918288655,4.6474536158291695,3.033574382514128,High
REGION XI,DAVAO DEL NORTE,NEW CORELLA,12367,0.3999353117166653,0.5947279049082235,8.086035416835126e-5,54844,0,1,20,0,2,11,100,0.4,0,430.5,0.697299264170777,23,0.20056888629567501,4.4347052640090565,5.469421222881802,4.630446524184647,3.0224944592410727,High
REGION XI,DAVAO DEL NORTE,SAN ISIDRO,6363,0.25176803394625175,0.7306302058777306,0.0026716957410026715,26651,0,1,13,0,0,0,100,0.4,0,430.5,0.6170831368851171,14,0,4.188433129027189,4.75220266859724,4.517350504237726,2.854646514646159,Low
REGION XI,DAVAO DEL NORTE,SANTO TOMAS,26041,0.5960216581544487,0.3929188587227833,0.0015360393226066587,118750,2,1,19,0,3,15,100,0.4,0,430.5,0.7924810875158403,25,0.12631578947368421,4.560116738988518,6.239678688350616,4.659639461035204,3.1079692463316584,High
REGION XI,DAVAO DEL NORTE,TALAINGOD,6137,0.11960241160175981,0.8758350985823692,0.0022812449079354733,27482,0,1,3,0,1,3,100,0.4,0,430.5,0.5575199608929444,5,0.10916236081798995,4.478083754277335,4.7826461719426945,4.891783389184594,3.0520592755435625,High
REGION XI,DAVAO DEL SUR,BANSALAN,14826,0.5319708619991906,0.45663024416565495,0.0035748010252259544,60440,4,1,25,0,0,1,100,0.4,0,430.5,0.7602859840820181,30,0.01654533421575116,4.076622150276541,5.566189358675865,4.198675400227501,2.778441210429246,Low
REGION XI,DAVAO DEL SUR,DIGOS,41299,0.5833071018668733,0.39819366086345914,0.005351219157848858,169393,9,1,31,0,8,30,100,0.4,0,430.5,0.7824039322986028,49,0.1771029499448029,4.101624736676433,6.5942964036513745,4.11331387884626,2.7954818420747536,Low
REGION XI,DAVAO DEL SUR,DAVAO,400675,0.6066512759717976,0.3741685905035253,0.004327697011293442,1632991,19,18,170,0,49,0,100,0.4,0,430.5,0.7937355712235602,256,0,4.075599925126349,8.859016545095788,3.2866413061409565,2.7777445080175607,Low
REGION XI,DAVAO DEL SUR,HAGONOY,12996,0.4517543859649123,0.5323176361957526,0.0020006155740227762,53309,1,1,22,0,0,59,100,0.4,0,430.5,0.7179132040627886,24,1.106754956949108,4.101954447522314,5.44115492653261,4.1918071026941135,2.7957065580695044,Low
REGION XI,DAVAO DEL SUR,KIBLAWAN,13425,0.16409683426443203,0.8294227188081936,2.97951582867784e-4,48897,0,1,30,0,1,31,100,0.4,0,430.5,0.5788081936685289,32,0.6339857250956091,3.642234636871508,5.355156824249106,3.8825127289740466,2.482382335201245,Low
REGION XI,DAVAO DEL SUR,MAGSAYSAY,13472,0.3856146080760095,0.6013212589073634,0.0014103325415676959,53876,0,1,22,0,0,48,100,0.4,0,430.5,0.6862752375296912,23,0.890934739030366,3.999109263657957,5.451689246046174,4.143873902152718,2.7256119339887515,Low
REGION XI,DAVAO DEL SUR,MALALAG,10025,0.2977556109725686,0.69356608478803,5.98503740648379e-4,38731,0,1,15,0,1,20,100,0.4,0,430.5,0.6445386533665836,17,0.5163822261237768,3.863441396508728,5.123320194837486,4.106893083281731,2.633146854046798,Low
REGION XI,DAVAO DEL SUR,MATANAO,13787,0.3987814607964024,0.5960687604264887,0.0012330456226880395,56755,2,1,34,0,0,33,100,0.4,0,430.5,0.6968158410096468,37,0.5814465685842657,4.116559077391746,5.503530300860897,4.224107428890598,2.8056604130004894,Low
REGION XI,DAVAO DEL SUR,PADADA,6869,0.4757606638520891,0.5124472266705489,0.0010190711894016596,26587,1,1,17,0,1,11,100,0.4,0,430.5,0.7319842771873635,20,0.41373603640877116,3.870577958945989,4.749819150005118,4.024091745818134,2.638010812109515,Low
REGION XI,DAVAO DEL SUR,SANTA CRUZ,22167,0.4224297378986782,0.555375107141246,0.005864573465060675,90987,2,1,22,0,2,14,100,0.4,0,430.5,0.7001172914693012,27,0.1538681350082979,4.104614968195967,5.973969861115179,4.2862184531110445,2.7975198485851274,Low
REGION XI,DAVAO DEL SUR,SULOP,8550,0.2967251461988304,0.6906432748538012,7.017543859649122e-4,33613,0,1,25,0,2,2,100,0.4,0,430.5,0.642046783625731,28,0.05950078838544611,3.931345029239766,4.982499275950555,4.17550356179567,2.6794268978092473,Low
REGION XI,DAVAO OCCIDENTAL,DON MARCELINO,11191,0.10848002859440622,0.8795460638012689,0.0014297203109641676,44554,0,1,15,0,0,9,100,0.4,0,430.5,0.5482530604950406,16,0.20200206490999684,3.9812349209185953,5.262603065938806,4.353110349251652,2.7134295907041257,Low
REGION XI,DAVAO OCCIDENTAL,JOSE ABAD SANTOS,17990,0.09388549193996665,0.9036131183991106,9.449694274596998e-4,76332,0,1,26,0,0,2,100,0.4,0,430.5,0.545692051139522,27,0.026201331027616202,4.243023902167871,5.798833796717327,4.590500336493874,2.891853115653558,Low
REGION XI,DAVAO OCCIDENTAL,MALITA,28204,0.1881293433555524,0.7997447170614097,0.0029073890228336406,117746,2,1,30,0,1,4,100,0.4,0,430.5,0.5880017018862572,34,0.033971430027347004,4.17479790100695,6.231204638768588,4.45207276743193,2.845353360154894,Low
REGION XI,DAVAO OCCIDENTAL,SANTA MARIA,13590,0.2108167770419426,0.7799852832965416,0.001692420897718911,53671,0,1,22,0,0,7,100,0.4,0,430.5,0.6008094186902134,23,0.1304242514579568,3.949300956585725,5.447893336901668,4.247829306271232,2.691664845470426,Low
REGION XI,DAVAO OCCIDENTAL,SARANGANI,5632,0.22443181818181818,0.7436079545454546,8.877840909090909e-4,24039,1,1,12,0,0,17,100,0.4,0,430.5,0.5962357954545454,14,0.7071841590748368,4.2682883522727275,4.649991063905734,4.554533590749074,2.9090722217523184,Low
REGION XI,DAVAO ORIENTAL,BAGANGA,13259,0.4476204841994117,0.5303567388189154,0.019307640093521383,56241,0,1,18,0,0,0,100,0.4,0,430.5,0.7127988536088694,19,0,4.241722603514594,5.494469788605191,4.4555432357950915,2.8909662093688797,Low
REGION XI,DAVAO ORIENTAL,BANAYBANAY,9251,0.4039563290455086,0.5878283428818506,0.002918603394227651,41117,0,1,14,0,1,1,100,0.4,0,430.5,0.6978705004864338,16,0.024320840528248656,4.444600583720679,5.1827558471212125,4.682807396326201,3.0292386614417306,High
REGION XI,DAVAO ORIENTAL,BOSTON,3212,0.4280821917808219,0.5600871731008717,0.007783312577833126,13535,0,1,8,0,0,1,100,0.4,0,430.5,0.7081257783312578,9,0.07388252678241596,4.213885429638855,4.082985542131987,4.46451341332018,2.871993651151044,Low
REGION XI,DAVAO ORIENTAL,CARAGA,9094,0.167692984385309,0.8232900813723334,0.00670771937541236,40379,0,1,18,0,0,6,100,0.4,0,430.5,0.5793380250714757,19,0.14859208994774512,4.440180338684847,5.164746607434378,4.774084391922323,3.0262260224197606,High
REGION XI,DAVAO ORIENTAL,CATEEL,9694,0.4436765009284093,0.523107076542191,0.025582834743140086,40704,0,1,17,0,0,3,100,0.4,0,430.5,0.7052300391995048,18,0.07370283018867924,4.198885908809573,5.1727174989103535,4.417515287366305,2.861770656408708,Low
REGION XI,DAVAO ORIENTAL,MATI,31853,0.32885442501491224,0.6406931843154491,0.011207735535114432,141141,2,1,33,0,1,0,100,0.4,0,430.5,0.6492010171726368,37,0,4.431011207735535,6.41210815836406,4.638482529783404,3.0199767576230063,High
REGION XI,DAVAO ORIENTAL,GOVERNOR GENEROSO,12448,0.36921593830334193,0.6179305912596401,0.0028116966580976864,55109,0,1,20,0,0,1,100,0.4,0,430.5,0.678181233933162,21,0.0181458563936925,4.427136889460154,5.4742212113119635,4.6661614117831425,3.0173361975804456,High
REGION XI,DAVAO ORIENTAL,LUPON,15210,0.33721236028928336,0.6525969756738987,2.6298487836949375e-4,65785,2,1,23,0,0,0,100,0.4,0,430.5,0.6635108481262327,26,0,4.325115055884287,5.650619240037213,4.561001954506961,2.9478027318037574,Low
REGION XI,DAVAO ORIENTAL,MANAY,9528,0.1746431570109152,0.8200041981528128,0.001889168765743073,42690,0,1,17,0,0,25,100,0.4,0,430.5,0.5846452560873217,18,0.5856172405715624,4.480478589420655,5.220092060565794,4.773724592467661,3.053691486822681,High
REGION XI,DAVAO ORIENTAL,SAN ISIDRO,7788,0.3473292244478685,0.6399589111453519,8.988186954288649e-4,36032,0,1,16,0,0,16,100,0.4,0,430.5,0.6673086800205444,17,0.44404973357015987,4.626605033384695,5.051533368922331,4.853775394006786,3.1532846595221984,High
REGION XI,DAVAO ORIENTAL,TARRAGONA,5632,0.17365056818181818,0.787109375,0.002130681818181818,26225,0,1,12,0,0,13,100,0.4,0,430.5,0.5672052556818181,13,0.4957102001906578,4.656427556818182,4.736229368969081,4.994594602876357,3.173610342171244,High
REGION XII,COTABATO (NORTH COTABATO),ALAMADA,14481,0.21849319798356467,0.7748083695877357,0.0018645121193287756,64596,0,1,17,0,0,1,100,0.7,0,517.6,0.6058973827774325,18,0.01548083472660846,4.460741661487466,5.816518925102945,4.7839967509586385,3.725334040817442,High
REGION XII,COTABATO (NORTH COTABATO),ALEOSAN,8803,0.23423832784278087,0.7628081335908213,6.815858230148812e-4,39405,0,1,19,0,0,5,100,0.7,0,517.6,0.6156423946381915,20,0.1268874508311128,4.476314892650233,5.324161096835945,4.771988670213741,3.738339835050509,High
REGION XII,COTABATO (NORTH COTABATO),ANTIPAS,6063,0.4308098301171037,0.5645719940623454,0.0016493485073396008,25304,1,1,12,0,0,3,100,0.7,0,517.6,0.7130958271482764,14,0.11855833069870375,4.173511462972126,4.883942423483054,4.395782093167195,3.4854572406614923,Low
REGION XII,COTABATO (NORTH COTABATO),ARAKAN,10656,0.19660285285285287,0.7900713213213213,0.005818318318318318,48228,0,1,27,0,0,6,100,0.7,0,517.6,0.5916385135135135,28,0.1244090569793481,4.525900900900901,5.525316372037999,4.81469284465248,3.7797509855951175,High
REGION XII,COTABATO (NORTH COTABATO),BANISILAN,9625,0.24581818181818182,0.7487792207792208,0.0013506493506493507,43677,0,1,20,0,0,89,100,0.7,0,517.6,0.6202077922077922,21,2.037685738489365,4.53787012987013,5.42661335143585,4.653496887410316,3.789746941313956,High
REGION XII,COTABATO (NORTH COTABATO),CARMEN,21810,0.23301237964236587,0.7614397065566254,0.0029344337459880788,95921,1,1,25,0,1,2,100,0.7,0,517.6,0.6137322329206786,28,0.0208504915503383,4.398028427326914,6.210918385796791,4.674095374302009,3.672959847520143,High
REGION XII,COTABATO (NORTH COTABATO),KIDAPAWAN,32921,0.5854014155098569,0.4041493271771817,0.002156678108198414,140195,7,1,40,0,4,1,100,0.7,0,517.6,0.7874760790984477,52,0.007132922001497914,4.258527991251785,6.589793618651912,4.268735683218271,3.5564577582585413,Low
REGION XII,COTABATO (NORTH COTABATO),KABACAN,19641,0.5243113894404562,0.47013899495952344,5.600529504607709e-4,89161,5,1,24,0,1,2,100,0.7,0,517.6,0.7593808869202179,31,0.022431332084655847,4.539534646912072,6.137989358774224,4.65813052654519,3.791137042438037,High
REGION XII,COTABATO (NORTH COTABATO),LIBUNGAN,11446,0.421369910885899,0.57260178228202,0.002795736501834702,48768,0,1,20,0,4,19,100,0.7,0,517.6,0.7076708020269089,25,0.3895997375328084,4.260702428796086,5.536406844969641,4.4213206769187545,3.55827371327637,Low
REGION XII,COTABATO (NORTH COTABATO),MAGPET,11084,0.34355828220858897,0.6485925658607001,0.0054132082280765065,49201,0,1,32,0,2,19,100,0.7,0,517.6,0.667854565138939,35,0.386171012784293,4.43892096715987,5.545211752484787,4.600753746280254,3.7071107538527,Low
REGION XII,COTABATO (NORTH COTABATO),MAKILALA,19170,0.48273343766301513,0.5074595722483046,6.781429316640585e-4,83851,2,1,35,0,2,1,100,0.7,0,517.6,0.7364632237871674,40,0.01192591620851272,4.374074074074074,6.076723778110959,4.481505482571533,3.652954661304357,Low
REGION XII,COTABATO (NORTH COTABATO),MATALAM,18693,0.4048574332637886,0.5851923179799925,0.003316749585406302,79361,1,1,34,0,0,42,100,0.7,0,517.6,0.6974535922537848,36,0.5292272022781971,4.245492965281121,6.021819301912699,4.361036048304365,3.54557171516156,Low
REGION XII,COTABATO (NORTH COTABATO),MIDSAYAP,33698,0.4568520386966586,0.521841058816547,0.01457059766158229,151684,6,1,54,0,3,1,100,0.7,0,517.6,0.7177725681049321,64,0.006592653147332613,4.501276040121075,6.668454616695061,4.5345510214672915,3.7591858331888504,Low
